id_videogame,id_plataforma,id_genero,id_publicador,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,
11212,8,6,97,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11212 , 8 , 6 , 97 , 0 , 0 , 0.02 , 0);"
11213,6,8,372,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11213 , 6 , 8 , 372 , 0 , 0 , 0.02 , 0);"
11214,4,2,578,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(11214 , 4 , 2 , 578 , 0.02 , 0 , 0 , 0);"
10723,6,1,293,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(10723 , 6 , 1 , 293 , 0 , 0.02 , 0 , 0);"
11215,15,12,73,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(11215 , 15 , 12 , 73 , 0 , 0.02 , 0 , 0);"
11216,7,2,305,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11216 , 7 , 2 , 305 , 0 , 0 , 0.02 , 0);"
11217,15,8,398,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(11217 , 15 , 8 , 398 , 0 , 0.02 , 0 , 0);"
11218,4,2,461,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11218 , 4 , 2 , 461 , 0 , 0 , 0.02 , 0);"
11219,7,9,352,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11219 , 7 , 9 , 352 , 0 , 0 , 0.02 , 0);"
11220,6,2,541,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11220 , 6 , 2 , 541 , 0 , 0 , 0.02 , 0);"
5676,7,6,102,0.01,0.01,0,0,0.02,"INSERT INTO VENTA VALUES(5676 , 7 , 6 , 102 , 0.01 , 0.01 , 0 , 0);"
11221,15,2,132,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(11221 , 15 , 2 , 132 , 0 , 0.02 , 0 , 0);"
11222,17,1,111,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11222 , 17 , 1 , 111 , 0 , 0 , 0.02 , 0);"
9093,19,4,503,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(9093 , 19 , 4 , 503 , 0.02 , 0 , 0 , 0);"
3811,15,9,17,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(3811 , 15 , 9 , 17 , 0 , 0.02 , 0 , 0);"
11223,15,12,265,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(11223 , 15 , 12 , 265 , 0 , 0.02 , 0 , 0);"
11224,23,1,541,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11224 , 23 , 1 , 541 , 0 , 0 , 0.02 , 0);"
11225,24,9,178,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11225 , 24 , 9 , 178 , 0 , 0 , 0.02 , 0);"
11226,17,4,572,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11226 , 17 , 4 , 572 , 0 , 0 , 0.02 , 0);"
11227,4,4,413,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11227 , 4 , 4 , 413 , 0 , 0 , 0.02 , 0);"
10117,4,12,119,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(10117 , 4 , 12 , 119 , 0.02 , 0 , 0 , 0);"
11228,17,2,426,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11228 , 17 , 2 , 426 , 0 , 0 , 0.02 , 0);"
4245,15,7,91,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(4245 , 15 , 7 , 91 , 0 , 0.02 , 0 , 0);"
8684,19,9,198,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(8684 , 19 , 9 , 198 , 0.02 , 0 , 0 , 0);"
11229,6,4,257,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11229 , 6 , 4 , 257 , 0 , 0 , 0.02 , 0);"
11230,6,10,268,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11230 , 6 , 10 , 268 , 0 , 0 , 0.02 , 0);"
11231,4,10,119,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(11231 , 4 , 10 , 119 , 0.02 , 0 , 0 , 0);"
11232,4,2,26,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11232 , 4 , 2 , 26 , 0 , 0 , 0.02 , 0);"
11233,14,1,326,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(11233 , 14 , 1 , 326 , 0.02 , 0 , 0 , 0);"
11234,1,9,541,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(11234 , 1 , 9 , 541 , 0.02 , 0 , 0 , 0);"
1603,6,1,515,0.01,0.01,0,0,0.02,"INSERT INTO VENTA VALUES(1603 , 6 , 1 , 515 , 0.01 , 0.01 , 0 , 0);"
11235,7,2,421,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11235 , 7 , 2 , 421 , 0 , 0 , 0.02 , 0);"
6475,15,2,54,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(6475 , 15 , 2 , 54 , 0 , 0.02 , 0 , 0);"
11236,7,4,453,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11236 , 7 , 4 , 453 , 0 , 0 , 0.02 , 0);"
11237,15,2,112,0,0.02,0,0.01,0.02,"INSERT INTO VENTA VALUES(11237 , 15 , 2 , 112 , 0 , 0.02 , 0 , 0.01);"
9082,18,7,352,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(9082 , 18 , 7 , 352 , 0 , 0.02 , 0 , 0);"
10360,6,11,111,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(10360 , 6 , 11 , 111 , 0 , 0.02 , 0 , 0);"
527,15,11,139,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(527 , 15 , 11 , 139 , 0 , 0.02 , 0 , 0);"
9325,15,12,139,0.01,0.01,0,0,0.02,"INSERT INTO VENTA VALUES(9325 , 15 , 12 , 139 , 0.01 , 0.01 , 0 , 0);"
11238,13,11,106,0.01,0.01,0,0,0.02,"INSERT INTO VENTA VALUES(11238 , 13 , 11 , 106 , 0.01 , 0.01 , 0 , 0);"
11239,4,5,541,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(11239 , 4 , 5 , 541 , 0.02 , 0 , 0 , 0);"
11240,15,2,138,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(11240 , 15 , 2 , 138 , 0 , 0.02 , 0 , 0);"
8549,5,11,132,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(8549 , 5 , 11 , 132 , 0 , 0.02 , 0 , 0);"
11241,7,2,26,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11241 , 7 , 2 , 26 , 0 , 0 , 0.02 , 0);"
5858,4,1,126,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(5858 , 4 , 1 , 126 , 0.02 , 0 , 0 , 0);"
11242,4,2,72,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(11242 , 4 , 2 , 72 , 0.02 , 0 , 0 , 0);"
11243,17,2,233,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11243 , 17 , 2 , 233 , 0 , 0 , 0.02 , 0);"
11244,7,12,80,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11244 , 7 , 12 , 80 , 0 , 0 , 0.02 , 0);"
11245,17,1,233,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11245 , 17 , 1 , 233 , 0 , 0 , 0.02 , 0);"
11246,17,2,26,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11246 , 17 , 2 , 26 , 0 , 0 , 0.02 , 0);"
11247,14,3,453,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(11247 , 14 , 3 , 453 , 0.02 , 0 , 0 , 0);"
11248,15,8,132,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(11248 , 15 , 8 , 132 , 0 , 0.02 , 0 , 0);"
11249,1,6,389,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(11249 , 1 , 6 , 389 , 0.02 , 0 , 0 , 0);"
11250,4,11,282,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11250 , 4 , 11 , 282 , 0 , 0 , 0.02 , 0);"
11251,7,2,245,0.01,0.01,0,0,0.02,"INSERT INTO VENTA VALUES(11251 , 7 , 2 , 245 , 0.01 , 0.01 , 0 , 0);"
11252,17,2,233,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11252 , 17 , 2 , 233 , 0 , 0 , 0.02 , 0);"
11253,6,2,26,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11253 , 6 , 2 , 26 , 0 , 0 , 0.02 , 0);"
10434,23,2,233,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(10434 , 23 , 2 , 233 , 0 , 0 , 0.02 , 0);"
11255,1,11,121,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(11255 , 1 , 11 , 121 , 0.02 , 0 , 0 , 0);"
11256,10,8,175,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11256 , 10 , 8 , 175 , 0 , 0 , 0.02 , 0);"
9246,17,7,119,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(9246 , 17 , 7 , 119 , 0.02 , 0 , 0 , 0);"
11258,15,8,533,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(11258 , 15 , 8 , 533 , 0 , 0.02 , 0 , 0);"
9385,19,1,61,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(9385 , 19 , 1 , 61 , 0.02 , 0 , 0 , 0);"
11259,15,10,139,0.01,0.01,0,0,0.02,"INSERT INTO VENTA VALUES(11259 , 15 , 10 , 139 , 0.01 , 0.01 , 0 , 0);"
11260,15,12,139,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(11260 , 15 , 12 , 139 , 0 , 0.02 , 0 , 0);"
11261,6,4,132,0,0.02,0,0.01,0.02,"INSERT INTO VENTA VALUES(11261 , 6 , 4 , 132 , 0 , 0.02 , 0 , 0.01);"
11262,15,8,144,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(11262 , 15 , 8 , 144 , 0 , 0.02 , 0 , 0);"
11263,17,1,551,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11263 , 17 , 1 , 551 , 0 , 0 , 0.02 , 0);"
4645,17,6,453,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(4645 , 17 , 6 , 453 , 0 , 0 , 0.02 , 0);"
11265,4,6,7,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(11265 , 4 , 6 , 7 , 0.02 , 0 , 0 , 0);"
11266,6,1,352,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11266 , 6 , 1 , 352 , 0 , 0 , 0.02 , 0);"
11267,4,10,7,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(11267 , 4 , 10 , 7 , 0.02 , 0 , 0 , 0);"
11268,7,2,276,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11268 , 7 , 2 , 276 , 0 , 0 , 0.02 , 0);"
11269,4,4,475,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11269 , 4 , 4 , 475 , 0 , 0 , 0.02 , 0);"
11270,14,7,82,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(11270 , 14 , 7 , 82 , 0.02 , 0 , 0 , 0);"
11271,7,2,465,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11271 , 7 , 2 , 465 , 0 , 0 , 0.02 , 0);"
11272,13,9,329,0.01,0.01,0,0,0.02,"INSERT INTO VENTA VALUES(11272 , 13 , 9 , 329 , 0.01 , 0.01 , 0 , 0);"
9853,4,6,440,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(9853 , 4 , 6 , 440 , 0 , 0.02 , 0 , 0);"
11273,17,12,453,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11273 , 17 , 12 , 453 , 0 , 0 , 0.02 , 0);"
11274,17,5,54,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(11274 , 17 , 5 , 54 , 0.02 , 0 , 0 , 0);"
11169,4,1,126,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(11169 , 4 , 1 , 126 , 0 , 0.02 , 0 , 0);"
11275,15,12,475,0,0.01,0,0,0.02,"INSERT INTO VENTA VALUES(11275 , 15 , 12 , 475 , 0 , 0.01 , 0 , 0);"
6149,19,9,54,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(6149 , 19 , 9 , 54 , 0.02 , 0 , 0 , 0);"
11276,15,9,129,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(11276 , 15 , 9 , 129 , 0 , 0.02 , 0 , 0);"
11277,6,2,98,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11277 , 6 , 2 , 98 , 0 , 0 , 0.02 , 0);"
11278,23,4,560,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(11278 , 23 , 4 , 560 , 0 , 0.02 , 0 , 0);"
11279,4,1,282,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11279 , 4 , 1 , 282 , 0 , 0 , 0.02 , 0);"
11280,8,3,488,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11280 , 8 , 3 , 488 , 0 , 0 , 0.02 , 0);"
11281,24,11,453,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11281 , 24 , 11 , 453 , 0 , 0 , 0.02 , 0);"
3576,15,1,17,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(3576 , 15 , 1 , 17 , 0 , 0.02 , 0 , 0);"
10869,14,7,13,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(10869 , 14 , 7 , 13 , 0.02 , 0 , 0 , 0);"
11282,1,6,577,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(11282 , 1 , 6 , 577 , 0.02 , 0 , 0 , 0);"
11283,5,4,416,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(11283 , 5 , 4 , 416 , 0 , 0.02 , 0 , 0);"
608,10,11,351,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(608 , 10 , 11 , 351 , 0 , 0 , 0.02 , 0);"
11285,17,2,26,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11285 , 17 , 2 , 26 , 0 , 0 , 0.02 , 0);"
11286,4,5,121,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(11286 , 4 , 5 , 121 , 0.02 , 0 , 0 , 0);"
11287,6,1,334,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11287 , 6 , 1 , 334 , 0 , 0 , 0.02 , 0);"
10786,7,7,282,0.01,0.01,0,0,0.02,"INSERT INTO VENTA VALUES(10786 , 7 , 7 , 282 , 0.01 , 0.01 , 0 , 0);"
11288,17,2,233,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11288 , 17 , 2 , 233 , 0 , 0 , 0.02 , 0);"
11289,15,8,541,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(11289 , 15 , 8 , 541 , 0.02 , 0 , 0 , 0);"
7112,6,1,475,0.01,0,0.01,0,0.02,"INSERT INTO VENTA VALUES(7112 , 6 , 1 , 475 , 0.01 , 0 , 0.01 , 0);"
1731,20,9,7,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(1731 , 20 , 9 , 7 , 0 , 0.02 , 0 , 0);"
11291,17,10,165,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11291 , 17 , 10 , 165 , 0 , 0 , 0.02 , 0);"
8988,19,7,13,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(8988 , 19 , 7 , 13 , 0.02 , 0 , 0 , 0);"
11292,15,12,139,0.01,0.01,0,0,0.02,"INSERT INTO VENTA VALUES(11292 , 15 , 12 , 139 , 0.01 , 0.01 , 0 , 0);"
8117,1,4,541,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(8117 , 1 , 4 , 541 , 0 , 0.02 , 0 , 0);"
11293,7,4,143,0.01,0.01,0,0,0.02,"INSERT INTO VENTA VALUES(11293 , 7 , 4 , 143 , 0.01 , 0.01 , 0 , 0);"
11294,1,4,7,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(11294 , 1 , 4 , 7 , 0.02 , 0 , 0 , 0);"
2293,9,9,577,0.02,0.01,0,0,0.02,"INSERT INTO VENTA VALUES(2293 , 9 , 9 , 577 , 0.02 , 0.01 , 0 , 0);"
11296,17,2,233,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11296 , 17 , 2 , 233 , 0 , 0 , 0.02 , 0);"
11297,1,4,498,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11297 , 1 , 4 , 498 , 0 , 0 , 0.02 , 0);"
11298,10,9,308,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(11298 , 10 , 9 , 308 , 0.02 , 0 , 0 , 0);"
11299,4,4,63,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11299 , 4 , 4 , 63 , 0 , 0 , 0.02 , 0);"
11300,23,2,111,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11300 , 23 , 2 , 111 , 0 , 0 , 0.02 , 0);"
11301,4,2,24,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(11301 , 4 , 2 , 24 , 0.02 , 0 , 0 , 0);"
11302,17,2,233,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11302 , 17 , 2 , 233 , 0 , 0 , 0.02 , 0);"
7251,6,11,528,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(7251 , 6 , 11 , 528 , 0 , 0.02 , 0 , 0);"
11304,14,6,453,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(11304 , 14 , 6 , 453 , 0.02 , 0 , 0 , 0);"
11305,5,2,233,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11305 , 5 , 2 , 233 , 0 , 0 , 0.02 , 0);"
11306,4,2,375,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(11306 , 4 , 2 , 375 , 0 , 0.02 , 0 , 0);"
11307,17,12,459,0,0.01,0,0.01,0.02,"INSERT INTO VENTA VALUES(11307 , 17 , 12 , 459 , 0 , 0.01 , 0 , 0.01);"
11308,24,4,464,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11308 , 24 , 4 , 464 , 0 , 0 , 0.02 , 0);"
11309,7,2,421,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11309 , 7 , 2 , 421 , 0 , 0 , 0.02 , 0);"
6034,15,12,453,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(6034 , 15 , 12 , 453 , 0 , 0.02 , 0 , 0);"
11310,23,2,8,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11310 , 23 , 2 , 8 , 0 , 0 , 0.02 , 0);"
11311,7,2,233,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11311 , 7 , 2 , 233 , 0 , 0 , 0.02 , 0);"
11312,10,1,36,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11312 , 10 , 1 , 36 , 0 , 0 , 0.02 , 0);"
6614,19,5,503,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(6614 , 19 , 5 , 503 , 0.02 , 0 , 0 , 0);"
11314,7,2,80,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11314 , 7 , 2 , 80 , 0 , 0 , 0.02 , 0);"
11315,17,2,362,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11315 , 17 , 2 , 362 , 0 , 0 , 0.02 , 0);"
11316,7,7,556,0.01,0.01,0,0,0.02,"INSERT INTO VENTA VALUES(11316 , 7 , 7 , 556 , 0.01 , 0.01 , 0 , 0);"
11317,4,8,282,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11317 , 4 , 8 , 282 , 0 , 0 , 0.02 , 0);"
4751,15,7,91,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(4751 , 15 , 7 , 91 , 0 , 0.02 , 0 , 0);"
11318,13,2,90,0.01,0.01,0,0,0.02,"INSERT INTO VENTA VALUES(11318 , 13 , 2 , 90 , 0.01 , 0.01 , 0 , 0);"
1861,15,5,17,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(1861 , 15 , 5 , 17 , 0.02 , 0 , 0 , 0);"
7582,5,2,8,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(7582 , 5 , 2 , 8 , 0 , 0 , 0.02 , 0);"
11319,4,5,261,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(11319 , 4 , 5 , 261 , 0.02 , 0 , 0 , 0);"
11320,15,1,27,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(11320 , 15 , 1 , 27 , 0 , 0.02 , 0 , 0);"
11321,4,4,507,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11321 , 4 , 4 , 507 , 0 , 0 , 0.02 , 0);"
11322,15,8,92,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(11322 , 15 , 8 , 92 , 0 , 0.02 , 0 , 0);"
11323,4,12,482,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(11323 , 4 , 12 , 482 , 0.02 , 0 , 0 , 0);"
11324,15,12,86,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(11324 , 15 , 12 , 86 , 0 , 0.02 , 0 , 0);"
11325,6,8,82,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11325 , 6 , 8 , 82 , 0 , 0 , 0.02 , 0);"
11326,14,3,461,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(11326 , 14 , 3 , 461 , 0.02 , 0 , 0 , 0);"
11327,7,7,569,0.01,0.01,0,0,0.02,"INSERT INTO VENTA VALUES(11327 , 7 , 7 , 569 , 0.01 , 0.01 , 0 , 0);"
4042,17,6,111,0.01,0,0,0,0.02,"INSERT INTO VENTA VALUES(4042 , 17 , 6 , 111 , 0.01 , 0 , 0 , 0);"
11328,13,2,465,0.01,0.01,0,0,0.02,"INSERT INTO VENTA VALUES(11328 , 13 , 2 , 465 , 0.01 , 0.01 , 0 , 0);"
11329,4,2,305,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11329 , 4 , 2 , 305 , 0 , 0 , 0.02 , 0);"
9863,4,2,163,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(9863 , 4 , 2 , 163 , 0 , 0.02 , 0 , 0);"
11331,4,1,300,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(11331 , 4 , 1 , 300 , 0.02 , 0 , 0 , 0);"
11332,17,2,233,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11332 , 17 , 2 , 233 , 0 , 0 , 0.02 , 0);"
6280,9,11,51,0.01,0.01,0,0,0.02,"INSERT INTO VENTA VALUES(6280 , 9 , 11 , 51 , 0.01 , 0.01 , 0 , 0);"
4872,5,2,163,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(4872 , 5 , 2 , 163 , 0 , 0.02 , 0 , 0);"
11333,7,1,497,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11333 , 7 , 1 , 497 , 0 , 0 , 0.02 , 0);"
11334,7,2,111,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11334 , 7 , 2 , 111 , 0 , 0 , 0.02 , 0);"
11335,5,1,541,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11335 , 5 , 1 , 541 , 0 , 0 , 0.02 , 0);"
11336,4,10,305,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11336 , 4 , 10 , 305 , 0 , 0 , 0.02 , 0);"
11337,9,4,351,0.01,0.01,0,0,0.02,"INSERT INTO VENTA VALUES(11337 , 9 , 4 , 351 , 0.01 , 0.01 , 0 , 0);"
11338,17,8,479,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11338 , 17 , 8 , 479 , 0 , 0 , 0.02 , 0);"
11339,4,9,289,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(11339 , 4 , 9 , 289 , 0.02 , 0 , 0 , 0);"
#N/D,7,2,26,0,0,0.02,0,0.02,#N/D
11341,15,8,139,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(11341 , 15 , 8 , 139 , 0 , 0.02 , 0 , 0);"
11342,1,3,305,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11342 , 1 , 3 , 305 , 0 , 0 , 0.02 , 0);"
11343,6,8,372,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11343 , 6 , 8 , 372 , 0 , 0 , 0.02 , 0);"
11344,6,9,26,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11344 , 6 , 9 , 26 , 0 , 0 , 0.02 , 0);"
11345,1,1,536,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(11345 , 1 , 1 , 536 , 0.02 , 0 , 0 , 0);"
11346,4,2,233,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11346 , 4 , 2 , 233 , 0 , 0 , 0.02 , 0);"
11347,4,6,541,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(11347 , 4 , 6 , 541 , 0 , 0.02 , 0 , 0);"
10723,10,1,293,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(10723 , 10 , 1 , 293 , 0 , 0.02 , 0 , 0);"
11348,9,8,282,0.01,0.01,0,0,0.02,"INSERT INTO VENTA VALUES(11348 , 9 , 8 , 282 , 0.01 , 0.01 , 0 , 0);"
699,11,1,82,0.01,0,0,0,0.02,"INSERT INTO VENTA VALUES(699 , 11 , 1 , 82 , 0.01 , 0 , 0 , 0);"
4265,15,9,119,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(4265 , 15 , 9 , 119 , 0 , 0.02 , 0 , 0);"
11350,17,2,233,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11350 , 17 , 2 , 233 , 0 , 0 , 0.02 , 0);"
9594,18,8,163,0.01,0.01,0,0,0.02,"INSERT INTO VENTA VALUES(9594 , 18 , 8 , 163 , 0.01 , 0.01 , 0 , 0);"
11351,6,2,352,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11351 , 6 , 2 , 352 , 0 , 0 , 0.02 , 0);"
8258,15,7,91,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(8258 , 15 , 7 , 91 , 0 , 0.02 , 0 , 0);"
11352,15,10,541,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(11352 , 15 , 10 , 541 , 0 , 0.02 , 0 , 0);"
11353,1,11,72,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(11353 , 1 , 11 , 72 , 0.02 , 0 , 0 , 0);"
11354,24,2,427,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11354 , 24 , 2 , 427 , 0 , 0 , 0.02 , 0);"
11355,6,1,352,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11355 , 6 , 1 , 352 , 0 , 0 , 0.02 , 0);"
11356,9,11,541,0.01,0.01,0,0,0.02,"INSERT INTO VENTA VALUES(11356 , 9 , 11 , 541 , 0.01 , 0.01 , 0 , 0);"
11357,15,12,231,0,0.02,0,0,0.02,"INSERT INTO VENTA VALUES(11357 , 15 , 12 , 231 , 0 , 0.02 , 0 , 0);"
10667,20,9,17,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(10667 , 20 , 9 , 17 , 0.02 , 0 , 0 , 0);"
11358,4,9,404,0.02,0,0,0,0.02,"INSERT INTO VENTA VALUES(11358 , 4 , 9 , 404 , 0.02 , 0 , 0 , 0);"
11359,23,1,233,0,0,0.02,0,0.02,"INSERT INTO VENTA VALUES(11359 , 23 , 1 , 233 , 0 , 0 , 0.02 , 0);"
